timestamp,hour,day,month,aqi_target,co,no2,o3,pm2_5,pm10
2024-08-16 22:00:00,22,16,8,3.0,1134.87,21.76,60.8,38.2,44.66
2024-08-16 23:00:00,23,16,8,3.0,1094.82,21.08,55.79,37.99,44.34
2024-08-17 00:00:00,0,17,8,3.0,1014.71,18.68,52.93,34.56,39.98
2024-08-17 01:00:00,1,17,8,3.0,894.55,12.17,56.51,30.69,35.18
2024-08-17 02:00:00,2,17,8,3.0,847.82,8.31,59.37,29.21,33.34
2024-08-17 03:00:00,3,17,8,3.0,854.49,7.54,57.22,29.58,32.98
2024-08-17 04:00:00,4,17,8,3.0,881.2,7.8,51.5,30.61,33.0
2024-08-17 05:00:00,5,17,8,3.0,921.25,8.65,43.99,32.04,33.81
2024-08-17 06:00:00,6,17,8,3.0,988.01,10.28,37.91,34.09,35.72
2024-08-17 07:00:00,7,17,8,3.0,1094.82,14.91,31.47,37.38,39.56
2024-08-17 08:00:00,8,17,8,3.0,1201.63,20.05,25.39,39.38,42.12
2024-08-17 09:00:00,9,17,8,3.0,1214.98,19.19,27.18,39.75,42.66
2024-08-17 10:00:00,10,17,8,3.0,1188.28,17.48,30.76,38.75,41.54
2024-08-17 11:00:00,11,17,8,3.0,1121.52,15.25,37.55,33.33,35.6
2024-08-17 12:00:00,12,17,8,2.0,988.01,11.82,52.93,21.31,22.76
2024-08-17 13:00:00,13,17,8,2.0,881.2,11.31,64.37,17.99,19.25
2024-08-17 14:00:00,14,17,8,2.0,841.14,12.85,72.24,18.76,20.02
2024-08-17 15:00:00,15,17,8,2.0,867.84,17.65,73.67,23.12,24.44
2024-08-17 16:00:00,16,17,8,3.0,947.95,22.96,68.66,29.02,30.48
2024-08-17 17:00:00,17,17,8,3.0,1014.71,27.08,62.94,31.86,33.42
2024-08-17 18:00:00,18,17,8,3.0,1308.44,47.3,33.97,37.11,40.2
2024-08-17 19:00:00,19,17,8,3.0,1588.82,61.69,6.44,45.17,50.76
2024-08-17 20:00:00,20,17,8,4.0,1588.82,53.47,1.2,50.36,57.69
2024-08-17 21:00:00,21,17,8,4.0,1388.55,38.39,1.77,51.34,60.42
2024-08-17 22:00:00,22,17,8,4.0,1308.44,31.87,1.7,50.73,61.79
2024-08-17 23:00:00,23,17,8,4.0,1321.79,30.85,0.86,50.3,61.01
2024-08-18 00:00:00,0,18,8,3.0,1348.5,30.16,0.25,49.69,58.77
2024-08-18 01:00:00,1,18,8,4.0,1308.44,27.42,0.16,50.11,58.03
2024-08-18 02:00:00,2,18,8,4.0,1255.04,23.99,0.22,51.57,58.61
2024-08-18 03:00:00,3,18,8,4.0,1228.33,21.93,0.2,54.26,60.66
2024-08-18 04:00:00,4,18,8,4.0,1241.68,20.56,0.08,58.17,64.17
2024-08-18 05:00:00,5,18,8,4.0,1295.09,19.54,0.02,62.56,68.21
2024-08-18 06:00:00,6,18,8,4.0,1401.9,18.68,0.03,66.52,72.17
2024-08-18 07:00:00,7,18,8,4.0,1815.8,19.19,1.33,74.71,82.51
2024-08-18 08:00:00,8,18,8,5.0,2670.29,30.16,5.5,89.49,100.44
2024-08-18 09:00:00,9,18,8,5.0,1922.61,55.52,60.8,88.74,96.07
2024-08-18 10:00:00,10,18,8,5.0,1789.09,48.67,113.01,90.57,97.8
2024-08-18 11:00:00,11,18,8,5.0,1535.42,36.67,143.05,83.85,90.59
2024-08-18 12:00:00,12,18,8,3.0,707.63,14.57,107.29,35.65,38.97
2024-08-18 13:00:00,13,18,8,2.0,467.3,9.51,83.68,16.14,18.13
2024-08-18 14:00:00,14,18,8,2.0,420.57,8.91,77.25,9.98,11.51
2024-08-18 15:00:00,15,18,8,2.0,487.33,12.68,71.53,8.23,9.85
2024-08-18 16:00:00,16,18,8,1.0,607.49,19.19,59.37,8.04,9.98
2024-08-18 17:00:00,17,18,8,1.0,754.36,28.45,40.41,8.31,10.59
2024-08-18 18:00:00,18,18,8,2.0,1054.76,45.24,15.02,10.74,14.09
2024-08-18 19:00:00,19,18,8,2.0,1575.47,55.52,0.39,16.4,21.76
2024-08-18 20:00:00,20,18,8,2.0,2056.12,55.52,0.0,22.78,30.13
2024-08-18 21:00:00,21,18,8,3.0,2376.56,55.52,0.0,28.91,38.43
2024-08-18 22:00:00,22,18,8,3.0,2403.26,52.78,0.0,33.21,44.72
2024-08-18 23:00:00,23,18,8,3.0,2162.93,47.98,0.0,33.78,46.27
2024-08-19 00:00:00,0,19,8,3.0,1789.09,42.84,0.0,30.41,41.41
2024-08-19 01:00:00,1,19,8,3.0,1535.42,37.01,0.0,28.4,38.47
2024-08-19 02:00:00,2,19,8,3.0,1415.25,31.53,0.0,28.78,38.74
2024-08-19 03:00:00,3,19,8,3.0,1388.55,27.76,0.0,29.97,39.83
2024-08-19 04:00:00,4,19,8,3.0,1361.85,25.7,0.0,31.26,40.55
2024-08-19 05:00:00,5,19,8,3.0,1321.79,25.36,0.0,32.25,40.14
2024-08-19 06:00:00,6,19,8,3.0,1228.33,25.36,0.01,32.77,39.27
2024-08-19 07:00:00,7,19,8,3.0,1228.33,22.96,0.66,34.4,41.33
2024-08-19 08:00:00,8,19,8,3.0,1268.39,22.62,3.26,36.56,43.69
2024-08-19 09:00:00,9,19,8,3.0,1054.76,26.05,12.87,35.99,41.53
2024-08-19 10:00:00,10,19,8,3.0,988.01,29.47,27.18,37.39,42.71
2024-08-19 11:00:00,11,19,8,3.0,1001.36,32.9,55.79,42.05,47.39
2024-08-19 12:00:00,12,19,8,3.0,754.36,21.59,98.71,36.12,39.41
2024-08-19 13:00:00,13,19,8,4.0,734.33,15.25,145.91,41.43,44.26
2024-08-19 14:00:00,14,19,8,5.0,814.44,14.39,185.97,52.46,55.5
2024-08-19 15:00:00,15,19,8,5.0,1161.58,30.85,181.67,61.91,66.49
2024-08-19 16:00:00,16,19,8,4.0,1789.09,63.06,128.75,68.39,75.38
2024-08-19 17:00:00,17,19,8,5.0,2456.67,105.56,70.81,76.48,85.65
2024-08-19 18:00:00,18,19,8,5.0,2937.32,139.83,25.39,94.88,107.18
2024-08-19 19:00:00,19,19,8,5.0,3631.59,146.69,0.74,116.61,133.57
2024-08-19 20:00:00,20,19,8,5.0,4699.71,150.8,0.0,135.88,156.54
2024-08-19 21:00:00,21,19,8,5.0,5233.76,141.2,0.0,143.42,166.86
2024-08-19 22:00:00,22,19,8,5.0,4966.74,119.27,0.0,137.66,162.7
2024-08-19 23:00:00,23,19,8,5.0,4486.08,97.33,0.0,121.95,146.51
2024-08-20 00:00:00,0,20,8,5.0,3417.97,76.09,0.0,87.38,107.83
2024-08-20 01:00:00,1,20,8,4.0,2456.67,54.84,0.0,63.87,80.02
2024-08-20 02:00:00,2,20,8,4.0,1789.09,39.76,0.0,50.75,64.43
2024-08-20 03:00:00,3,20,8,3.0,1415.25,30.85,0.0,43.87,55.63
2024-08-20 04:00:00,4,20,8,3.0,1214.98,27.42,0.02,41.51,51.56
2024-08-20 05:00:00,5,20,8,3.0,1081.47,27.76,0.13,41.14,49.6
2024-08-20 06:00:00,6,20,8,3.0,974.66,29.47,0.85,42.75,49.92
2024-08-20 07:00:00,7,20,8,3.0,1028.06,27.08,2.62,45.24,53.06
2024-08-20 08:00:00,8,20,8,3.0,1228.33,27.76,5.68,45.77,54.25
2024-08-20 09:00:00,9,20,8,3.0,1041.41,30.16,21.46,37.88,44.6
2024-08-20 10:00:00,10,20,8,3.0,1028.06,29.82,51.5,37.85,44.83
2024-08-20 11:00:00,11,20,8,3.0,1054.76,28.45,107.29,49.09,56.39
2024-08-20 12:00:00,12,20,8,4.0,787.73,15.59,157.36,48.95,54.62
2024-08-20 13:00:00,13,20,8,5.0,761.03,11.82,191.69,56.15,61.72
2024-08-20 14:00:00,14,20,8,5.0,827.79,12.68,228.88,68.33,74.39
2024-08-20 15:00:00,15,20,8,5.0,921.25,15.25,251.77,77.93,84.58
2024-08-20 16:00:00,16,20,8,5.0,961.3,19.36,254.63,80.3,87.51
2024-08-20 17:00:00,17,20,8,5.0,974.66,24.68,228.88,74.33,81.59
2024-08-20 18:00:00,18,20,8,5.0,1108.17,37.01,191.69,71.14,78.72
2024-08-20 19:00:00,19,20,8,5.0,1588.82,56.21,148.77,78.09,87.11
2024-08-20 20:00:00,20,20,8,5.0,1922.61,64.43,101.57,76.32,85.59
2024-08-20 21:00:00,21,20,8,4.0,2243.04,78.14,45.78,67.14,77.71
2024-08-20 22:00:00,22,20,8,4.0,2696.99,91.85,7.24,69.28,83.36
2024-08-20 23:00:00,23,20,8,4.0,2910.61,85.0,0.14,73.75,89.96
2024-08-21 00:00:00,0,21,8,4.0,2830.51,76.09,0.01,74.74,90.83
2024-08-21 01:00:00,1,21,8,4.0,2269.74,63.06,0.36,74.91,89.58
2024-08-21 02:00:00,2,21,8,4.0,1522.06,40.44,7.06,68.18,79.58
2024-08-21 03:00:00,3,21,8,3.0,854.49,17.31,26.82,44.8,52.82
2024-08-21 04:00:00,4,21,8,3.0,687.6,12.51,24.68,33.96,40.36
2024-08-21 05:00:00,5,21,8,3.0,674.25,13.19,20.21,32.31,37.9
2024-08-21 06:00:00,6,21,8,3.0,720.98,16.62,17.17,33.71,39.18
2024-08-21 07:00:00,7,21,8,3.0,907.9,25.7,12.34,37.5,44.38
2024-08-21 08:00:00,8,21,8,3.0,1188.28,30.85,18.78,41.27,49.62
2024-08-21 09:00:00,9,21,8,3.0,1068.12,30.85,47.21,37.62,45.25
2024-08-21 10:00:00,10,21,8,3.0,1014.71,29.47,81.54,41.32,49.02
2024-08-21 11:00:00,11,21,8,3.0,907.9,21.42,135.9,49.61,56.82
2024-08-21 12:00:00,12,21,8,4.0,600.81,9.25,144.48,37.74,42.48
2024-08-21 13:00:00,13,21,8,4.0,540.73,7.54,143.05,32.04,35.92
2024-08-21 14:00:00,14,21,8,4.0,567.44,8.74,153.06,33.66,37.5
2024-08-21 15:00:00,15,21,8,4.0,654.22,11.65,170.23,39.63,43.74
2024-08-21 16:00:00,16,21,8,5.0,787.73,16.62,188.83,48.27,52.86
2024-08-21 17:00:00,17,21,8,5.0,961.3,25.7,203.13,58.53,63.8
2024-08-21 18:00:00,18,21,8,5.0,2082.82,94.59,133.04,84.82,94.78
2024-08-21 19:00:00,19,21,8,5.0,3631.59,175.48,36.48,123.1,141.69
2024-08-21 20:00:00,20,21,8,5.0,4379.27,186.44,1.03,150.48,176.88
2024-08-21 21:00:00,21,21,8,5.0,4539.49,164.51,0.0,158.77,190.46
2024-08-21 22:00:00,22,21,8,5.0,4539.49,139.83,0.0,156.47,191.35
2024-08-21 23:00:00,23,21,8,5.0,4379.27,115.16,0.0,149.97,185.74
2024-08-22 00:00:00,0,22,8,5.0,4165.65,97.33,0.0,140.61,173.58
2024-08-22 01:00:00,1,22,8,5.0,3898.62,83.63,0.0,135.39,166.25
2024-08-22 02:00:00,2,22,8,5.0,3738.4,78.14,0.0,140.11,170.71
2024-08-22 03:00:00,3,22,8,5.0,3578.19,74.03,0.0,146.45,177.46
2024-08-22 04:00:00,4,22,8,5.0,3738.4,73.34,0.0,157.8,190.19
2024-08-22 05:00:00,5,22,8,5.0,4165.65,74.71,0.0,169.57,203.34
2024-08-22 06:00:00,6,22,8,5.0,3845.21,63.75,0.01,156.45,187.82
2024-08-22 07:00:00,7,22,8,5.0,3578.19,47.98,0.84,138.84,169.38
2024-08-22 08:00:00,8,22,8,5.0,4005.43,43.53,3.44,144.4,177.88
2024-08-22 09:00:00,9,22,8,5.0,1655.58,37.7,98.71,117.46,130.83
2024-08-22 10:00:00,10,22,8,5.0,1161.58,20.05,165.94,105.14,114.7
2024-08-22 11:00:00,11,22,8,5.0,1054.76,14.05,208.85,108.49,117.33
2024-08-22 12:00:00,12,22,8,5.0,1068.12,12.51,240.33,117.62,126.04
2024-08-22 13:00:00,13,22,8,5.0,1094.82,12.34,266.08,123.24,131.28
2024-08-22 14:00:00,14,22,8,5.0,1108.17,13.02,283.24,124.31,131.99
2024-08-22 15:00:00,15,22,8,5.0,1094.82,15.59,286.1,119.51,127.03
2024-08-22 16:00:00,16,22,8,5.0,1068.12,21.08,266.08,110.92,118.38
2024-08-22 17:00:00,17,22,8,5.0,1054.76,29.13,228.88,98.47,105.54
2024-08-22 18:00:00,18,22,8,5.0,1642.23,72.66,134.47,94.56,103.77
2024-08-22 19:00:00,19,22,8,5.0,2483.37,120.64,41.48,96.72,110.22
2024-08-22 20:00:00,20,22,8,5.0,2803.8,126.12,4.47,92.09,108.9
2024-08-22 21:00:00,21,22,8,5.0,2964.02,106.93,0.08,92.03,111.95
2024-08-22 22:00:00,22,22,8,5.0,3257.75,93.22,0.0,99.67,123.4
2024-08-22 23:00:00,23,22,8,5.0,3471.37,85.68,0.0,105.29,130.98
2024-08-23 00:00:00,0,23,8,5.0,3631.59,85.0,0.0,106.41,131.01
2024-08-23 01:00:00,1,23,8,5.0,3738.4,82.94,0.0,108.78,131.55
2024-08-23 02:00:00,2,23,8,5.0,3952.03,82.25,0.0,118.05,140.57
2024-08-23 03:00:00,3,23,8,5.0,4005.43,80.2,0.0,127.24,149.95
2024-08-23 04:00:00,4,23,8,5.0,3952.03,72.66,0.0,135.1,158.22
2024-08-23 05:00:00,5,23,8,5.0,3791.81,65.12,0.0,141.85,165.16
2024-08-23 06:00:00,6,23,8,5.0,3791.81,58.26,0.02,151.99,175.51
2024-08-23 07:00:00,7,23,8,5.0,4112.24,52.09,1.17,169.95,195.78
2024-08-23 08:00:00,8,23,8,5.0,4806.52,58.26,4.87,193.47,222.09
2024-08-23 09:00:00,9,23,8,5.0,2964.02,74.03,65.8,172.23,188.59
2024-08-23 10:00:00,10,23,8,5.0,2323.15,55.52,164.51,177.13,191.02
2024-08-23 11:00:00,11,23,8,5.0,1922.61,30.85,277.52,189.31,201.78
2024-08-23 12:00:00,12,23,8,5.0,1041.41,10.45,248.91,118.67,125.64
2024-08-23 13:00:00,13,23,8,5.0,801.09,7.97,211.72,81.85,87.49
2024-08-23 14:00:00,14,23,8,5.0,774.38,8.65,203.13,72.15,77.85
2024-08-23 15:00:00,15,23,8,5.0,814.44,11.82,211.72,71.66,77.64
2024-08-23 16:00:00,16,23,8,5.0,921.25,17.65,226.02,77.06,83.52
2024-08-23 17:00:00,17,23,8,5.0,1041.41,26.39,228.88,82.41,89.24
2024-08-23 18:00:00,18,23,8,5.0,1895.9,86.37,148.77,96.38,106.91
2024-08-23 19:00:00,19,23,8,5.0,3284.45,172.73,46.49,127.44,145.13
2024-08-23 20:00:00,20,23,8,5.0,4753.11,230.31,1.14,165.29,190.43
2024-08-23 21:00:00,21,23,8,5.0,5180.36,219.35,0.01,180.35,211.06
2024-08-23 22:00:00,22,23,8,5.0,4219.06,164.51,0.03,168.65,201.47
2024-08-23 23:00:00,23,23,8,5.0,3177.64,115.16,0.13,146.05,177.07
2024-08-24 00:00:00,0,24,8,5.0,2269.74,78.14,1.77,114.18,138.55
2024-08-24 01:00:00,1,24,8,5.0,1642.23,49.35,9.83,88.63,108.06
2024-08-24 02:00:00,2,24,8,4.0,1268.39,29.13,18.78,72.97,89.22
2024-08-24 03:00:00,3,24,8,4.0,1134.87,21.59,18.78,71.1,85.64
2024-08-24 04:00:00,4,24,8,4.0,1121.52,19.36,13.59,73.16,87.04
2024-08-24 05:00:00,5,24,8,5.0,1134.87,19.54,7.51,76.08,89.78
2024-08-24 06:00:00,6,24,8,5.0,1188.28,20.39,2.55,79.24,93.03
2024-08-24 07:00:00,7,24,8,5.0,1468.66,20.73,1.21,86.92,102.66
2024-08-24 08:00:00,8,24,8,5.0,1869.2,22.28,4.11,96.05,113.96
2024-08-24 09:00:00,9,24,8,5.0,1375.2,23.31,48.64,90.53,103.26
2024-08-24 10:00:00,10,24,8,5.0,1268.39,17.65,105.86,99.69,111.93
2024-08-24 11:00:00,11,24,8,5.0,1174.93,11.14,167.37,117.44,129.14
2024-08-24 12:00:00,12,24,8,5.0,781.06,5.01,174.52,79.72,87.2
2024-08-24 13:00:00,13,24,8,4.0,687.6,4.5,171.66,64.45,72.78
2024-08-24 14:00:00,14,24,8,4.0,667.57,5.18,171.66,60.25,69.97
2024-08-24 15:00:00,15,24,8,4.0,687.6,7.11,178.81,61.02,71.58
2024-08-24 16:00:00,16,24,8,5.0,727.65,10.45,185.97,65.57,76.6
2024-08-24 17:00:00,17,24,8,5.0,781.06,15.42,181.67,69.1,80.39
2024-08-24 18:00:00,18,24,8,5.0,1281.74,49.35,110.15,76.89,90.45
2024-08-24 19:00:00,19,24,8,5.0,1922.61,84.31,33.62,89.7,107.86
2024-08-24 20:00:00,20,24,8,5.0,2349.85,95.96,2.39,103.47,126.98
2024-08-24 21:00:00,21,24,8,5.0,2456.67,85.68,0.21,113.98,141.79
2024-08-24 22:00:00,22,24,8,5.0,2296.45,72.66,0.27,118.4,148.08
2024-08-24 23:00:00,23,24,8,5.0,2136.23,62.38,0.23,117.4,146.26
2024-08-25 00:00:00,0,25,8,5.0,1895.9,50.72,0.23,108.47,133.55
2024-08-25 01:00:00,1,25,8,5.0,1588.82,38.04,0.51,98.86,120.74
2024-08-25 02:00:00,2,25,8,5.0,1361.85,28.45,1.2,92.66,112.72
2024-08-25 03:00:00,3,25,8,5.0,1268.39,23.65,1.59,90.68,109.87
2024-08-25 04:00:00,4,25,8,5.0,1241.68,21.93,1.63,90.98,110.0
2024-08-25 05:00:00,5,25,8,5.0,1255.04,22.96,1.22,93.99,113.3
2024-08-25 06:00:00,6,25,8,5.0,1335.14,25.36,0.58,98.77,118.54
2024-08-25 07:00:00,7,25,8,5.0,1628.88,26.73,1.54,104.63,126.26
2024-08-25 08:00:00,8,25,8,5.0,2002.72,31.87,7.78,108.47,131.44
2024-08-25 09:00:00,9,25,8,4.0,821.11,10.71,127.32,65.1,75.85
2024-08-25 10:00:00,10,25,8,4.0,714.3,5.65,144.48,57.6,67.35
2024-08-25 11:00:00,11,25,8,4.0,687.6,4.63,151.63,54.26,63.19
2024-08-25 12:00:00,12,25,8,4.0,694.27,4.84,160.22,54.55,62.07
2024-08-25 13:00:00,13,25,8,4.0,714.3,5.65,168.8,55.99,62.08
2024-08-25 14:00:00,14,25,8,4.0,720.98,6.68,173.09,56.18,61.39
2024-08-25 15:00:00,15,25,8,4.0,741.0,8.48,178.81,57.38,62.37
2024-08-25 16:00:00,16,25,8,5.0,747.68,10.11,180.24,58.16,63.38
2024-08-25 17:00:00,17,25,8,4.0,741.0,11.82,168.8,56.54,62.66
2024-08-25 18:00:00,18,25,8,4.0,1148.22,40.78,100.14,59.8,69.41
2024-08-25 19:00:00,19,25,8,4.0,1668.93,70.6,27.54,68.81,84.02
2024-08-25 20:00:00,20,25,8,5.0,2082.82,78.83,1.15,78.46,99.55
2024-08-25 21:00:00,21,25,8,5.0,2269.74,69.92,0.02,87.56,113.13
2024-08-25 22:00:00,22,25,8,5.0,2296.45,61.01,0.0,96.48,124.91
2024-08-25 23:00:00,23,25,8,5.0,2323.15,53.47,0.0,104.46,133.88
2024-08-26 00:00:00,0,26,8,5.0,2243.04,49.35,0.01,107.06,134.44
2024-08-26 01:00:00,1,26,8,5.0,1949.31,41.81,0.05,103.84,128.8
2024-08-26 02:00:00,2,26,8,5.0,1588.82,33.24,0.25,98.51,121.36
2024-08-26 03:00:00,3,26,8,5.0,1401.9,28.45,0.47,95.78,117.5
2024-08-26 04:00:00,4,26,8,5.0,1375.2,27.42,0.41,98.21,119.72
2024-08-26 05:00:00,5,26,8,5.0,1428.6,27.42,0.2,100.86,122.06
2024-08-26 06:00:00,6,26,8,5.0,1535.42,28.45,0.09,103.54,124.9
2024-08-26 07:00:00,7,26,8,5.0,1976.01,32.22,0.98,113.58,136.84
2024-08-26 08:00:00,8,26,8,5.0,2750.4,44.55,4.07,130.08,155.35
2024-08-26 09:00:00,9,26,8,5.0,2670.29,68.55,22.17,119.05,139.55
2024-08-26 10:00:00,10,26,8,5.0,2029.42,58.26,80.82,93.58,108.27
2024-08-26 11:00:00,11,26,8,5.0,1428.6,32.56,163.08,85.2,96.06
2024-08-26 12:00:00,12,26,8,5.0,854.49,10.11,194.55,69.31,76.77
2024-08-26 13:00:00,13,26,8,5.0,774.38,7.97,188.83,64.2,71.69
2024-08-26 14:00:00,14,26,8,5.0,754.36,8.23,185.97,62.15,69.76
2024-08-26 15:00:00,15,26,8,5.0,774.38,10.97,180.24,62.52,70.33
2024-08-26 16:00:00,16,26,8,4.0,834.47,15.42,164.51,64.8,73.02
2024-08-26 17:00:00,17,26,8,4.0,881.2,19.36,135.9,64.33,72.7
2024-08-26 18:00:00,18,26,8,4.0,1028.06,28.79,91.55,66.39,76.21
2024-08-26 19:00:00,19,26,8,4.0,1201.63,36.67,55.79,73.04,85.88
2024-08-26 20:00:00,20,26,8,5.0,1321.79,39.07,38.98,81.63,97.59
2024-08-26 21:00:00,21,26,8,5.0,1361.85,34.96,35.05,89.69,107.81
2024-08-26 22:00:00,22,26,8,5.0,1388.55,32.9,33.62,93.49,112.44
2024-08-26 23:00:00,23,26,8,5.0,1388.55,33.24,31.47,90.32,107.79
2024-08-27 00:00:00,0,27,8,5.0,1268.39,28.45,36.12,80.43,94.11
2024-08-27 01:00:00,1,27,8,4.0,1094.82,19.54,45.42,74.63,85.3
2024-08-27 02:00:00,2,27,8,4.0,988.01,13.37,52.93,73.17,82.35
2024-08-27 03:00:00,3,27,8,4.0,921.25,11.14,55.79,71.29,79.86
2024-08-27 04:00:00,4,27,8,4.0,907.9,11.14,51.5,70.59,79.18
2024-08-27 05:00:00,5,27,8,4.0,947.95,12.51,45.78,72.81,81.44
2024-08-27 06:00:00,6,27,8,5.0,1001.36,14.74,39.34,76.51,84.83
2024-08-27 07:00:00,7,27,8,5.0,1108.17,19.88,29.33,81.19,90.27
2024-08-27 08:00:00,8,27,8,5.0,1188.28,21.93,32.54,83.32,93.76
2024-08-27 09:00:00,9,27,8,5.0,1174.93,21.08,52.93,85.27,96.73
2024-08-27 10:00:00,10,27,8,5.0,1108.17,17.48,92.98,93.5,105.52
2024-08-27 11:00:00,11,27,8,5.0,1054.76,12.85,137.33,108.22,120.11
2024-08-27 12:00:00,12,27,8,5.0,1028.06,10.2,161.65,119.22,130.75
2024-08-27 13:00:00,13,27,8,5.0,1014.71,9.85,171.66,125.43,136.72
2024-08-27 14:00:00,14,27,8,5.0,1028.06,10.62,173.09,129.06,140.13
2024-08-27 15:00:00,15,27,8,5.0,1028.06,11.65,167.37,128.35,139.18
2024-08-27 16:00:00,16,27,8,5.0,1028.06,14.22,153.06,124.2,134.79
2024-08-27 17:00:00,17,27,8,5.0,1068.12,19.36,130.18,118.42,128.78
2024-08-27 18:00:00,18,27,8,5.0,1081.47,23.99,104.43,111.09,121.57
2024-08-27 19:00:00,19,27,8,5.0,1054.76,23.31,87.98,104.39,115.33
2024-08-27 20:00:00,20,27,8,5.0,1028.06,21.25,80.82,99.13,110.54
2024-08-27 21:00:00,21,27,8,5.0,1001.36,19.19,79.39,95.18,106.83
2024-08-27 22:00:00,22,27,8,5.0,974.66,17.82,77.96,91.82,103.58
2024-08-27 23:00:00,23,27,8,5.0,961.3,16.96,76.53,88.0,99.41
2024-08-28 00:00:00,0,28,8,5.0,907.9,15.08,75.1,82.9,93.03
2024-08-28 01:00:00,1,28,8,5.0,847.82,12.68,73.67,78.58,87.66
2024-08-28 02:00:00,2,28,8,4.0,807.76,11.14,70.81,74.39,82.65
2024-08-28 03:00:00,3,28,8,4.0,767.71,10.28,64.37,69.27,76.43
2024-08-28 04:00:00,4,28,8,4.0,754.36,10.28,56.51,65.58,71.58
2024-08-28 05:00:00,5,28,8,4.0,754.36,11.31,48.64,63.51,68.87
2024-08-28 06:00:00,6,28,8,4.0,807.76,14.57,38.62,64.46,70.34
2024-08-28 07:00:00,7,28,8,4.0,1001.36,23.99,22.89,69.52,77.79
2024-08-28 08:00:00,8,28,8,5.0,1295.09,30.5,16.09,76.25,87.42
2024-08-28 09:00:00,9,28,8,5.0,1441.96,31.53,23.6,82.42,96.04
2024-08-28 10:00:00,10,28,8,5.0,1428.6,30.5,45.42,90.99,106.36
2024-08-28 11:00:00,11,28,8,5.0,1388.55,27.08,80.11,104.87,120.93
2024-08-28 12:00:00,12,28,8,5.0,1375.2,22.96,113.01,120.49,136.56
2024-08-28 13:00:00,13,28,8,5.0,1375.2,22.28,128.75,132.75,148.59
2024-08-28 14:00:00,14,28,8,5.0,1388.55,23.65,128.75,138.12,153.73
2024-08-28 15:00:00,15,28,8,5.0,1388.55,26.05,117.3,137.88,153.02
2024-08-28 16:00:00,16,28,8,5.0,1388.55,30.16,98.71,133.87,148.77
2024-08-28 17:00:00,17,28,8,5.0,1468.66,39.07,70.81,128.49,143.17
2024-08-28 18:00:00,18,28,8,5.0,1522.06,47.3,44.35,124.98,139.76
2024-08-28 19:00:00,19,28,8,5.0,1482.01,44.55,33.62,123.95,139.56
2024-08-28 20:00:00,20,28,8,5.0,1415.25,38.39,33.97,123.32,139.85
2024-08-28 21:00:00,21,28,8,5.0,1335.14,32.9,37.19,121.97,139.2
2024-08-28 22:00:00,22,28,8,5.0,1295.09,29.82,38.62,120.48,137.71
2024-08-28 23:00:00,23,28,8,5.0,1255.04,28.79,37.55,117.35,134.12
2024-08-29 00:00:00,0,29,8,5.0,1161.58,25.02,38.27,111.41,126.32
2024-08-29 01:00:00,1,29,8,5.0,1054.76,19.71,40.41,105.76,118.92
2024-08-29 02:00:00,2,29,8,5.0,988.01,15.94,41.48,101.85,113.85
2024-08-29 03:00:00,3,29,8,5.0,961.3,14.05,39.7,97.6,107.97
2024-08-29 04:00:00,4,29,8,5.0,947.95,13.71,36.84,93.07,101.46
2024-08-29 05:00:00,5,29,8,5.0,947.95,14.74,33.26,91.0,97.93
2024-08-29 06:00:00,6,29,8,5.0,988.01,17.82,28.97,88.35,94.7
2024-08-29 07:00:00,7,29,8,5.0,1121.52,26.73,19.67,84.69,91.46
2024-08-29 08:00:00,8,29,8,5.0,1255.04,34.62,14.13,81.4,87.75
2024-08-29 09:00:00,9,29,8,5.0,1188.28,29.13,26.46,79.52,84.76
2024-08-29 10:00:00,10,29,8,5.0,1108.17,25.36,37.19,79.67,84.33
2024-08-29 11:00:00,11,29,8,5.0,1028.06,21.93,46.49,77.75,81.72
2024-08-29 12:00:00,12,29,8,4.0,921.25,19.19,57.94,67.6,70.38
2024-08-29 13:00:00,13,29,8,4.0,867.84,17.65,62.94,62.36,64.7
2024-08-29 14:00:00,14,29,8,4.0,841.14,16.62,65.8,61.66,63.8
2024-08-29 15:00:00,15,29,8,4.0,801.09,18.68,60.08,51.11,53.06
2024-08-29 16:00:00,16,29,8,3.0,807.76,22.28,41.13,48.85,50.86
2024-08-29 17:00:00,17,29,8,3.0,841.14,27.08,21.82,42.18,44.3
2024-08-29 18:00:00,18,29,8,3.0,847.82,28.79,11.98,33.09,35.33
2024-08-29 19:00:00,19,29,8,3.0,921.25,28.1,12.16,38.26,40.68
2024-08-29 20:00:00,20,29,8,3.0,961.3,24.33,18.06,48.35,50.77
2024-08-29 21:00:00,21,29,8,4.0,947.95,20.91,21.64,53.5,56.26
2024-08-29 22:00:00,22,29,8,4.0,1001.36,22.28,17.17,58.54,62.43
2024-08-29 23:00:00,23,29,8,4.0,1054.76,25.02,11.09,61.57,66.06
2024-08-30 00:00:00,0,30,8,4.0,1054.76,25.02,8.14,61.12,65.39
2024-08-30 01:00:00,1,30,8,4.0,988.01,21.76,9.39,59.55,63.93
2024-08-30 02:00:00,2,30,8,4.0,934.6,18.51,11.62,58.19,62.99
2024-08-30 03:00:00,3,30,8,4.0,881.2,16.62,13.95,56.68,61.54
2024-08-30 04:00:00,4,30,8,4.0,841.14,15.42,16.45,54.34,58.51
